Pristionchus_pacificus_PPA_ChrI_002455.1.pdb,82,88,17,281,99,36,76
Pristionchus_pacificus_PPA_ChrIV_005283.1.pdb,50,49,16,261,85,16,16
Pristionchus_pacificus_PPA_ChrX_000800.1.pdb,83,88,13,167,98,51,77
Pristionchus_pacificus_PPA_ChrII_000395.1.pdb,54,58,25,621,98,7,36
Pristionchus_pacificus_PPA_ChrIII_002019.1.pdb,46,32,28,759,97,11,27
Pristionchus_pacificus_PPA_ChrIII_004037.1.pdb,64,61,21,443,98,19,36
Pristionchus_pacificus_PPA_ChrI_000232.1.pdb,36,28,18,317,86,6,7
Pristionchus_pacificus_PPA_ChrIII_001189.1.pdb,70,76,17,292,94,37,58
Pristionchus_pacificus_PPA_ChrI_007387.1.pdb,66,68,20,388,96,17,45
Pristionchus_pacificus_PPA_ChrI_001870.1.pdb,38,37,6,31,50,26,0
Pristionchus_pacificus_PPA_ChrI_007925.1.pdb,37,37,5,27,51,27,0
Pristionchus_pacificus_PPA_ChrIII_003228.1.pdb,62,66,17,302,86,24,43
Pristionchus_pacificus_PPA_ChrI_003655.1.pdb,92,96,13,160,99,29,93
Pristionchus_pacificus_PPA_ChrII_003386.1.pdb,87,93,12,140,99,54,87
Pristionchus_pacificus_PPA_ChrV_002133.1.pdb,42,39,10,105,69,21,0
Pristionchus_pacificus_PPA_ChrIV_000941.1.pdb,53,55,18,316,85,18,24
Pristionchus_pacificus_PPA_ChrX_001113.1.pdb,77,83,19,345,98,36,71
Pristionchus_pacificus_PPA_ChrI_006160.1.pdb,72,76,17,282,97,23,64
Pristionchus_pacificus_PPA_ChrIII_000633.1.pdb,58,60,19,379,94,18,32
Pristionchus_pacificus_PPA_ChrIV_000647.1.pdb,67,67,11,118,91,27,40
Pristionchus_pacificus_PPA_ChrX_000081.1.pdb,60,63,16,268,90,21,32
Pristionchus_pacificus_PPA_ChrI_001221.1.pdb,54,53,4,16,64,46,0
Pristionchus_pacificus_PPA_ChrI_001030.1.pdb,39,39,8,63,58,17,0
Pristionchus_pacificus_PPA_ChrIII_004385.1.pdb,87,93,12,142,97,50,84
Pristionchus_pacificus_PPA_ChrX_003381.1.pdb,25,23,7,46,50,9,0
Pristionchus_pacificus_PPA_ChrII_000034.1.pdb,60,62,11,116,78,30,17
Pristionchus_pacificus_PPA_ChrI_004444.1.pdb,39,39,7,46,52,20,0
Pristionchus_pacificus_PPA_ChrV_000084.1.pdb,34,34,8,61,58,16,0
Pristionchus_pacificus_PPA_ChrII_002753.1.pdb,48,44,20,394,94,9,20
Pristionchus_pacificus_PPA_ChrI_003063.1.pdb,72,81,22,482,98,28,67
Pristionchus_pacificus_PPA_ChrIII_000732.1.pdb,49,46,7,53,65,38,0
Pristionchus_pacificus_PPA_ChrV_000429.1.pdb,54,57,12,136,76,23,9
Pristionchus_pacificus_PPA_ChrII_004150.1.pdb,66,66,20,391,95,26,48
Pristionchus_pacificus_PPA_ChrI_006665.1.pdb,32,26,15,224,79,12,5
Pristionchus_pacificus_PPA_ChrI_003443.1.pdb,32,32,3,12,39,24,0
Pristionchus_pacificus_PPA_ChrIV_001840.1.pdb,28,27,7,42,53,15,0
Pristionchus_pacificus_PPA_ChrV_001897.1.pdb,31,28,11,120,80,18,3
Pristionchus_pacificus_PPA_ChrV_004395.1.pdb,50,50,6,31,62,42,0
Pristionchus_pacificus_PPA_ChrV_000886.1.pdb,58,59,6,35,73,48,5
Pristionchus_pacificus_PPA_ChrV_003768.1.pdb,64,67,19,373,94,21,43
Pristionchus_pacificus_PPA_ChrII_002179.1.pdb,36,28,18,325,85,10,8
Pristionchus_pacificus_PPA_ChrIV_005298.1.pdb,89,92,10,99,99,50,94
Pristionchus_pacificus_PPA_ChrX_001675.1.pdb,37,35,8,60,55,19,0
Pristionchus_pacificus_PPA_ChrIV_006546.1.pdb,34,34,6,33,55,23,0
Pristionchus_pacificus_PPA_ChrI_002922.1.pdb,34,30,12,154,72,8,0
Pristionchus_pacificus_PPA_ChrIV_005828.1.pdb,69,70,22,490,99,25,50
Pristionchus_pacificus_PPA_ChrII_003511.1.pdb,84,88,14,189,97,28,88
Pristionchus_pacificus_PPA_ChrIV_003565.1.pdb,37,35,10,93,68,17,0
Pristionchus_pacificus_PPA_ChrIV_004477.1.pdb,72,79,17,292,95,15,65
Pristionchus_pacificus_PPA_ChrX_003264.1.pdb,35,25,23,515,96,7,13
Pristionchus_pacificus_PPA_ChrV_003921.1.pdb,64,66,9,79,78,39,22
Pristionchus_pacificus_PPA_ChrIII_003463.1.pdb,50,50,22,484,90,15,25
Pristionchus_pacificus_PPA_ChrIV_000381.1.pdb,91,96,11,113,99,53,92
Pristionchus_pacificus_PPA_ChrI_001824.1.pdb,74,81,18,322,97,19,60
Pristionchus_pacificus_PPA_ChrIII_001826.1.pdb,79,82,13,168,96,43,76
Pristionchus_pacificus_PPA_ChrI_002581.1.pdb,47,45,9,86,73,28,1
Pristionchus_pacificus_PPA_ChrX_002235.1.pdb,72,73,12,135,93,52,60
Pristionchus_pacificus_PPA_ChrI_004780.1.pdb,35,31,10,92,64,16,0
Pristionchus_pacificus_PPA_ChrII_003771.1.pdb,59,58,16,268,92,16,29
Pristionchus_pacificus_PPA_ChrX_001331.1.pdb,55,54,10,106,74,40,9
Pristionchus_pacificus_PPA_ChrIII_002509.1.pdb,60,62,8,64,72,47,8
Pristionchus_pacificus_PPA_ChrII_001027.1.pdb,55,55,5,24,63,41,0
Pristionchus_pacificus_PPA_ChrX_001323.1.pdb,51,49,9,86,70,29,2
Pristionchus_pacificus_PPA_ChrI_000414.1.pdb,66,68,9,87,82,45,36
Pristionchus_pacificus_PPA_ChrII_004152.1.pdb,32,32,5,29,44,5,0
Pristionchus_pacificus_PPA_ChrI_002580.1.pdb,30,29,6,31,45,13,0
Pristionchus_pacificus_PPA_ChrIII_001448.1.pdb,50,48,9,86,74,37,5
Pristionchus_pacificus_PPA_ChrI_002878.1.pdb,41,41,4,13,48,31,0
Pristionchus_pacificus_PPA_ChrIV_005346.1.pdb,78,82,14,195,97,39,72
Pristionchus_pacificus_PPA_ChrI_003147.1.pdb,84,87,12,145,98,50,82
Pristionchus_pacificus_PPA_ChrIII_003630.1.pdb,33,31,8,64,55,13,0
Pristionchus_pacificus_PPA_ChrX_001099.1.pdb,53,46,20,415,91,22,28
Pristionchus_pacificus_PPA_ChrIV_000703.1.pdb,27,26,4,18,42,18,0
Pristionchus_pacificus_PPA_ChrI_001011.1.pdb,28,27,7,56,57,16,0
Pristionchus_pacificus_PPA_ChrV_000751.1.pdb,32,29,9,76,64,18,0
Pristionchus_pacificus_PPA_ChrIII_002533.1.pdb,40,38,10,100,63,20,0
Pristionchus_pacificus_PPA_ChrIII_004104.1.pdb,58,56,26,674,98,19,41
Pristionchus_pacificus_PPA_ChrIV_003669.1.pdb,66,68,17,278,93,17,48
Pristionchus_pacificus_PPA_ChrIII_003551.1.pdb,31,30,6,32,48,17,0
Pristionchus_pacificus_PPA_ChrII_003557.1.pdb,30,26,13,164,83,8,2
Pristionchus_pacificus_PPA_ChrX_001009.1.pdb,36,33,11,123,73,9,1
Pristionchus_pacificus_PPA_ChrIII_003483.1.pdb,57,61,20,399,84,22,43
Pristionchus_pacificus_PPA_ChrI_000688.1.pdb,36,33,11,113,66,21,0
Pristionchus_pacificus_PPA_pbcontig2886_000001.1.pdb,87,92,12,151,98,44,90
Pristionchus_pacificus_PPA_ChrII_000233.1.pdb,88,92,9,74,98,58,95
Pristionchus_pacificus_PPA_ChrX_000303.1.pdb,76,71,15,213,96,44,55
Pristionchus_pacificus_PPA_ChrX_002026.1.pdb,55,54,15,210,89,23,19
Pristionchus_pacificus_PPA_ChrI_007460.1.pdb,77,84,19,370,99,25,66
Pristionchus_pacificus_PPA_ChrI_002837.1.pdb,46,46,5,27,56,36,0
Pristionchus_pacificus_PPA_ChrIII_003614.1.pdb,42,42,4,19,51,35,0
Pristionchus_pacificus_PPA_ChrX_002966.1.pdb,69,80,22,471,95,15,62
Pristionchus_pacificus_PPA_ChrIV_004153.1.pdb,68,82,26,698,96,18,65
Pristionchus_pacificus_PPA_ChrI_004238.1.pdb,62,58,12,154,85,45,32
Pristionchus_pacificus_PPA_ChrI_006566.1.pdb,78,82,16,246,98,32,73
Pristionchus_pacificus_PPA_ChrI_005454.1.pdb,75,74,13,181,96,47,56
Pristionchus_pacificus_PPA_ChrIII_003686.1.pdb,26,25,7,51,60,12,0
Pristionchus_pacificus_PPA_ChrII_002638.1.pdb,57,55,17,281,94,19,23
Pristionchus_pacificus_PPA_ChrIV_003320.1.pdb,35,33,12,155,80,10,2
Pristionchus_pacificus_PPA_ChrIII_001361.1.pdb,50,52,7,52,60,30,0
Pristionchus_pacificus_PPA_ChrII_003876.1.pdb,82,86,13,171,98,50,77
Pristionchus_pacificus_PPA_ChrI_001068.1.pdb,55,55,6,39,66,45,0
Pristionchus_pacificus_PPA_ChrV_004066.1.pdb,53,51,21,443,90,14,30
Pristionchus_pacificus_PPA_ChrII_003985.1.pdb,49,48,17,288,80,17,14
Pristionchus_pacificus_PPA_ChrV_002513.1.pdb,65,65,15,232,94,25,38
Pristionchus_pacificus_PPA_ChrV_004127.1.pdb,66,69,16,246,89,30,50
Pristionchus_pacificus_PPA_ChrI_002197.1.pdb,55,48,24,563,96,9,37
Pristionchus_pacificus_PPA_ChrI_004686.1.pdb,53,50,17,306,94,20,22
Pristionchus_pacificus_PPA_ChrI_001104.1.pdb,83,90,17,297,98,23,84
Pristionchus_pacificus_PPA_ChrIV_005347.1.pdb,56,53,18,320,91,23,29
Pristionchus_pacificus_PPA_ChrV_003509.1.pdb,75,82,19,353,97,36,69
Pristionchus_pacificus_PPA_ChrII_000801.1.pdb,38,29,17,286,79,13,4
Pristionchus_pacificus_PPA_ChrII_000818.1.pdb,84,90,14,206,99,22,82
Pristionchus_pacificus_PPA_ChrIV_006482.1.pdb,45,40,22,498,97,8,18
Pristionchus_pacificus_PPA_ChrI_007150.1.pdb,59,58,25,619,97,16,41
Pristionchus_pacificus_PPA_ChrIV_005746.1.pdb,56,54,5,22,67,48,0
Pristionchus_pacificus_PPA_ChrI_005461.1.pdb,73,78,17,280,92,25,69
Pristionchus_pacificus_PPA_ChrIII_000119.1.pdb,33,33,4,15,42,19,0
Pristionchus_pacificus_PPA_ChrII_003133.1.pdb,46,49,11,112,63,17,0
Pristionchus_pacificus_PPA_ChrX_001909.1.pdb,31,31,4,20,44,15,0
Pristionchus_pacificus_PPA_ChrV_003357.1.pdb,34,33,5,26,51,21,0
Pristionchus_pacificus_PPA_ChrI_006071.1.pdb,66,69,15,212,91,23,46
Pristionchus_pacificus_PPA_ChrI_006127.1.pdb,36,30,17,306,90,7,8
Pristionchus_pacificus_PPA_ChrV_003718.1.pdb,60,60,15,221,95,26,23
Pristionchus_pacificus_PPA_ChrIV_001348.1.pdb,43,39,14,200,72,12,1
Pristionchus_pacificus_PPA_ChrIV_006284.1.pdb,73,83,21,444,98,26,62
Pristionchus_pacificus_PPA_ChrII_003324.1.pdb,91,93,8,58,99,52,98
